,index_x,index_y
7378,5594,1038
7379,9629,1038
7380,15494,1038
7381,3122,1038
7382,3123,1038
7383,17001,1038
7384,12592,1038
7385,3085,1038
7386,12508,1038
7387,8248,1038
7388,17170,1038
7389,19282,1038
7390,15897,1038
7391,7220,1038
7392,15941,1038
7393,11471,1038
7394,1825,1038
7395,6970,1038
7396,10965,1038
7397,16441,1038
7398,6298,1038
7399,17251,1038
7400,5055,1038
7401,11566,1038
7402,9002,1038
7403,2652,1038
7404,14091,11082
7405,14091,8137
7406,14091,8269
7407,14091,8147
7408,14091,13928
7409,14091,8136
7410,13605,8136
7411,15805,8136
7412,15197,8136
7413,14625,8136
7414,11960,8136
7415,7441,8136
7416,6660,8136
7417,10451,8136
7418,3516,8136
7419,15755,8136
7420,15756,8136
7421,12496,8136
7422,14707,8136
7423,10492,8136
7424,10493,8136
7425,15851,8136
7426,9907,8136
7427,10864,8136
7428,12708,8136
7429,13933,8136
7430,14163,8136
7431,1865,8136
7432,5403,8136
7433,4929,8136
7434,15318,8136
7435,11398,8136
7436,4960,8136
7437,13531,8136
7438,6410,8136
7439,7781,8136
7440,13835,8136
7441,13148,8136
7442,3165,8136
7443,13938,8136
7444,14422,8136
7445,14845,8136
7446,12982,8136
7447,993,8136
7448,9629,8136
7449,15494,8136
7450,15161,8136
7451,15897,8136
7452,9628,8136
7453,15941,8136
7454,3077,8136
7455,14893,8136
7456,16242,8136
7457,12889,8136
7458,15964,8136
7459,10108,8136
7460,14835,8136
7461,10906,8136
7462,10080,16953
7463,10080,16055
7464,10080,16362
7465,10080,11035
7466,10080,10029
7467,10080,5505
7468,10080,2156
7469,10080,12298
7470,10080,10513
7471,10080,17310
7472,10080,19251
7473,10080,12939
7474,10080,182
7475,10080,12763
7476,10080,12506
7477,10080,14724
7478,10080,7401
7479,11114,7401
7480,14583,7401
7481,12308,7401
7482,12496,7401
7483,17046,7401
7484,7523,7401
7485,17569,7401
7486,17233,7401
7487,16843,7401
7488,18700,7401
7489,18701,7401
7490,16846,7401
7491,286,7401
7492,12079,7401
7493,13755,7401
7494,16133,7401
7495,15852,7401
7496,7871,7401
7497,2483,7401
7498,14011,7401
7499,19559,7401
7500,18549,7401
7501,8873,7401
7502,10080,12453
7503,10080,6690
7504,10080,7895
7505,10080,2322
7506,10080,10205
7507,10080,807
7508,10080,11017
7509,10080,9984
7510,10080,216
7511,10080,9533
7512,10080,19217
7513,10080,275
7514,10229,275
7515,18837,275
7516,7862,275
7517,17218,275
7518,12225,275
7519,18291,275
7520,16802,275
7521,7614,275
7522,16367,275
7523,15197,275
7524,17227,275
7525,15921,275
7526,5915,275
7527,17448,275
7528,18789,275
7529,18408,275
7530,2959,275
7531,14680,275
7532,967,275
7533,17963,275
7534,16871,275
7535,362,275
7536,17801,275
7537,17694,275
7538,2786,275
7539,18275,275
7540,9246,275
7541,17424,275
7542,17337,275
7543,18055,275
7544,4825,275
7545,19203,275
7546,19258,275
7547,16880,275
7548,19340,275
7549,17561,275
7550,18688,275
7551,17102,275
7552,9786,275
7553,9073,275
7554,17872,275
7555,18949,275
7556,7910,275
7557,10168,275
7558,7511,275
7559,16432,275
7560,5859,275
7561,18210,275
7562,9096,275
7563,17633,275
7564,3672,275
7565,19672,275
7566,18899,275
7567,4192,275
7568,17716,275
7569,17785,275
7570,17158,275
7571,3025,275
7572,10350,275
7573,18492,275
7574,9650,275
7575,17001,275
7576,12592,275
7577,8248,275
7578,17170,275
7579,11707,275
7580,19282,275
7581,9846,275
7582,8200,275
7583,17841,275
7584,6970,275
7585,16872,275
7586,17251,275
7587,11118,275
7588,10807,275
7589,16033,275
7590,10080,12387
7591,10080,7918
7592,10080,4946
7593,11114,4946
7594,17046,4946
7595,2659,4946
7596,7523,4946
7597,17569,4946
7598,16843,4946
7599,18700,4946
7600,18701,4946
7601,16846,4946
7602,286,4946
7603,13755,4946
7604,16133,4946
7605,15852,4946
7606,7871,4946
7607,2483,4946
7608,14011,4946
7609,19559,4946
7610,10080,14199
7611,10080,6465
7612,10080,13435
7613,10080,18286
7614,10080,12594
7615,10080,16760
7616,10080,19222
7617,10080,273
7618,18980,273
7619,18981,273
7620,10080,18793
7621,10080,2294
7622,10080,16976
7623,10080,370
7624,10080,175
7625,10080,2948
7626,10080,34
7627,10080,9782
7628,10080,15930
7629,10080,3571
7630,10080,16896
7631,10080,13796
7632,10080,12216
7633,10080,12641
7634,10080,11157
7635,10080,401
7636,10080,129
7637,3938,129
7638,10080,14756
7639,10080,1283
7640,10080,220
7641,10080,829
7642,10080,4303
7643,10080,16887
7644,10080,12639
7645,10080,369
7646,10559,369
7647,17355,369
7648,10080,9050
7649,10080,15166
7650,10080,12633
7651,10080,16833
7652,10080,10116
7653,10080,3774
7654,10080,4306
7655,10080,17015
7656,10080,6029
7657,10080,540
7658,10080,189
7659,2621,4209
7660,2621,4210
7661,2622,4209
7662,2622,4210
7663,21,4209
7664,21,4210
7665,13525,4209
7666,13525,4210
7667,13526,4209
7668,13526,4210
7669,7245,4209
7670,7245,4210
7671,2621,9462
7672,2622,9462
7673,2621,4202
7674,2622,4202
7675,21,4202
7676,2586,4202
7677,2587,4202
7678,10297,4202
7679,3001,4202
7680,3002,4202
7681,2505,4202
7682,2506,4202
7683,2621,2237
7684,2622,2237
7685,6171,2237
7686,21,2237
7687,219,2237
7688,2454,2237
7689,2455,2237
7690,1435,2237
7691,13525,2237
7692,13526,2237
7693,13497,2237
7694,10217,2237
7695,2950,2237
7696,2923,2237
7697,2924,2237
7698,14727,2237
7699,14728,2237
7700,2247,2237
7701,2248,2237
7702,10297,2237
7703,11948,2237
7704,3001,2237
7705,3002,2237
7706,7626,2237
7707,2505,2237
7708,2506,2237
7709,286,2237
7710,848,2237
7711,10,2237
7712,11,2237
7713,9358,2237
7714,2621,8079
7715,2622,8079
7716,2621,1298
7717,2622,1298
7718,21,1298
7719,3001,1298
7720,3002,1298
7721,2621,8621
7722,2622,8621
7723,21,8621
7724,2621,5996
7725,2622,5996
7726,2621,1468
7727,2622,1468
7728,2621,2454
7729,2621,2455
7730,2622,2454
7731,2622,2455
7732,21,2454
7733,21,2455
7734,2586,2454
7735,2586,2455
7736,2587,2454
7737,2587,2455
7738,4209,2454
7739,4209,2455
7740,4210,2454
7741,4210,2455
7742,2621,7326
7743,2622,7326
7744,7862,7326
7745,21,7326
7746,13525,7326
7747,13526,7326
7748,10297,7326
7749,2621,8955
7750,2622,8955
7751,2621,3157
7752,2622,3157
7753,2621,591
7754,2621,592
7755,2622,591
7756,2622,592
7757,21,591
7758,21,592
7759,10181,591
7760,10181,592
7761,2586,591
7762,2586,592
7763,2587,591
7764,2587,592
7765,2923,591
7766,2923,592
7767,2924,591
7768,2924,592
7769,3001,591
7770,3001,592
7771,3002,591
7772,3002,592
7773,2505,591
7774,2505,592
7775,2506,591
7776,2506,592
7777,2621,8
7778,2622,8
7779,21,8
7780,13,8
7781,14,8
7782,2586,8
7783,2587,8
7784,2923,8
7785,2924,8
7786,3001,8
7787,3002,8
7788,2505,8
7789,2506,8
7790,2621,10
7791,2621,11
7792,2622,10
7793,2622,11
7794,21,10
7795,21,11
7796,14583,10
7797,14583,11
7798,11948,10
7799,11948,11
7800,2621,18
7801,2622,18
7802,2621,30
7803,2622,30
7804,21,30
7805,2586,30
7806,2587,30
7807,3001,30
7808,3002,30
7809,2621,3495
7810,2622,3495
7811,21,3495
7812,2454,3495
7813,2455,3495
7814,3344,3495
7815,3345,3495
7816,2621,331
7817,2622,331
7818,21,331
7819,3001,331
7820,3002,331
7821,2505,331
7822,2506,331
7823,2621,10222
7824,2622,10222
7825,3001,10222
7826,3002,10222
7827,2621,10518
7828,2622,10518
7829,2621,9912
7830,2622,9912
7831,2454,9912
7832,2455,9912
7833,9758,9912
7834,9759,9912
7835,2586,9912
7836,2587,9912
7837,2247,9912
7838,2248,9912
7839,4449,9912
7840,4450,9912
7841,422,9912
7842,423,9912
7843,591,9912
7844,592,9912
7845,7245,9912
7846,2621,8586
7847,2622,8586
7848,21,8586
7849,2923,8586
7850,2924,8586
7851,3001,8586
7852,3002,8586
7853,4209,8586
7854,4210,8586
7855,2621,3553
7856,2622,3553
7857,21,3553
7858,2454,3553
7859,2455,3553
7860,13,3553
7861,14,3553
7862,2586,3553
7863,2587,3553
7864,2923,3553
7865,2924,3553
7866,2247,3553
7867,2248,3553
7868,4209,3553
7869,4210,3553
7870,2505,3553
7871,2506,3553
7872,3344,3553
7873,3345,3553
7874,10,3553
7875,11,3553
7876,3744,3553
7877,3745,3553
7878,591,3553
7879,592,3553
7880,2621,7386
7881,2622,7386
7882,21,7386
7883,3001,7386
7884,3002,7386
7885,2621,2586
7886,2621,2587
7887,2622,2586
7888,2622,2587
7889,21,2586
7890,21,2587
7891,2923,2586
7892,2923,2587
7893,2924,2586
7894,2924,2587
7895,3001,2586
7896,3001,2587
7897,3002,2586
7898,3002,2587
7899,2621,3023
7900,2622,3023
7901,2621,0
7902,2622,0
7903,21,0
7904,14583,0
7905,4931,0
7906,10451,0
7907,13525,0
7908,13526,0
7909,2586,0
7910,2587,0
7911,1461,0
7912,2923,0
7913,2924,0
7914,2247,0
7915,2248,0
7916,11948,0
7917,3001,0
7918,3002,0
7919,18899,0
7920,2505,0
7921,2506,0
7922,47,0
7923,48,0
7924,422,0
7925,423,0
7926,13981,0
7927,7245,0
7928,2621,622
7929,2622,622
7930,21,622
7931,2621,6114
7932,2622,6114
7933,21,6114
7934,2586,6114
7935,2587,6114
7936,2923,6114
7937,2924,6114
7938,2621,22
7939,2622,22
7940,2621,422
7941,2621,423
7942,2622,422
7943,2622,423
7944,21,422
7945,21,423
7946,4209,422
7947,4209,423
7948,4210,422
7949,4210,423
7950,2505,422
7951,2505,423
7952,2506,422
7953,2506,423
7954,4449,422
7955,4449,423
7956,4450,422
7957,4450,423
7958,3344,422
7959,3344,423
7960,3345,422
7961,3345,423
7962,7245,422
7963,7245,423
7964,6952,422
7965,6952,423
7966,6953,422
7967,6953,423
7968,2621,16494
7969,2622,16494
7970,2621,3687
7971,2622,3687
7972,2621,3859
7973,2622,3859
7974,21,3859
7975,2454,3859
7976,2455,3859
7977,2586,3859
7978,2587,3859
7979,2923,3859
7980,2924,3859
7981,3001,3859
7982,3002,3859
7983,4209,3859
7984,4210,3859
7985,2505,3859
7986,2506,3859
7987,2621,13767
7988,2622,13767
7989,2621,6777
7990,2622,6777
7991,21,6777
7992,13816,6777
7993,13817,6777
7994,2247,6777
7995,2248,6777
7996,2505,6777
7997,2506,6777
7998,10,6777
7999,11,6777
8000,2621,1743
8001,2622,1743
8002,21,1743
8003,2923,1743
8004,2924,1743
8005,2621,42
8006,2622,42
8007,21,42
8008,9758,42
8009,9759,42
8010,15342,42
8011,2586,42
8012,2587,42
8013,2923,42
8014,2924,42
8015,2247,42
8016,2248,42
8017,11948,42
8018,17633,42
8019,2505,42
8020,2506,42
8021,675,42
8022,10,42
8023,11,42
8024,422,42
8025,423,42
8026,7245,42
8027,2621,2873
8028,2622,2873
8029,10229,1508
8030,10239,1508
8031,17218,1508
8032,12225,1508
8033,16802,1508
8034,16367,1508
8035,15921,1508
8036,11272,1508
8037,10212,1508
8038,5915,1508
8039,8242,1508
8040,18789,1508
8041,2959,1508
8042,14680,1508
8043,17963,1508
8044,362,1508
8045,17801,1508
8046,17694,1508
8047,10358,1508
8048,2786,1508
8049,16353,1508
8050,12821,1508
8051,17337,1508
8052,18055,1508
8053,4825,1508
8054,17202,1508
8055,19203,1508
8056,16880,1508
8057,19340,1508
8058,17561,1508
8059,18688,1508
8060,17102,1508
8061,14005,1508
8062,14006,1508
8063,12463,1508
8064,18949,1508
8065,7910,1508
8066,16728,1508
8067,16729,1508
8068,10168,1508
8069,7511,1508
8070,16432,1508
8071,18210,1508
8072,9096,1508
8073,3672,1508
8074,19672,1508
8075,14990,1508
8076,8046,1508
8077,17158,1508
8078,10350,1508
8079,8756,1508
8080,17001,1508
8081,12592,1508
8082,8248,1508
8083,17170,1508
8084,19282,1508
8085,9846,1508
8086,7220,1508
8087,17841,1508
8088,6970,1508
8089,10965,1508
8090,16441,1508
8091,17251,1508
8092,9002,1508
8093,10229,1200
8094,10239,1200
8095,17218,1200
8096,18291,1200
8097,16802,1200
8098,16367,1200
8099,15921,1200
8100,11272,1200
8101,5915,1200
8102,8242,1200
8103,11451,1200
8104,18789,1200
8105,2959,1200
8106,17963,1200
8107,17801,1200
8108,17694,1200
8109,16353,1200
8110,12821,1200
8111,17424,1200
8112,17337,1200
8113,18055,1200
8114,4825,1200
8115,19203,1200
8116,17561,1200
8117,17102,1200
8118,9073,1200
8119,12463,1200
8120,7910,1200
8121,7511,1200
8122,9096,1200
8123,3672,1200
8124,14990,1200
8125,3603,1200
8126,10350,1200
8127,12592,1200
8128,8248,1200
8129,10965,1200
8130,9002,1200
8131,10229,1342
8132,17218,1342
8133,12225,1342
8134,16367,1342
8135,15921,1342
8136,5915,1342
8137,18789,1342
8138,2959,1342
8139,14680,1342
8140,17963,1342
8141,16871,1342
8142,17484,1342
8143,362,1342
8144,17801,1342
8145,17694,1342
8146,2786,1342
8147,16353,1342
8148,17337,1342
8149,18055,1342
8150,4825,1342
8151,17202,1342
8152,19203,1342
8153,16880,1342
8154,19340,1342
8155,17561,1342
8156,17880,1342
8157,17102,1342
8158,404,1342
8159,18949,1342
8160,7910,1342
8161,7511,1342
8162,16432,1342
8163,9096,1342
8164,17633,1342
8165,3672,1342
8166,19672,1342
8167,17716,1342
8168,17785,1342
8169,17158,1342
8170,10350,1342
8171,17001,1342
8172,12592,1342
8173,6928,1342
8174,6929,1342
8175,8248,1342
8176,17170,1342
8177,19282,1342
8178,6970,1342
8179,17251,1342
8180,10229,11261
8181,10229,1148
8182,10239,1148
8183,17218,1148
8184,12225,1148
8185,16802,1148
8186,14771,1148
8187,16367,1148
8188,15921,1148
8189,11272,1148
8190,5915,1148
8191,8242,1148
8192,11451,1148
8193,18789,1148
8194,18408,1148
8195,2959,1148
8196,14680,1148
8197,17963,1148
8198,362,1148
8199,17801,1148
8200,17694,1148
8201,10358,1148
8202,2786,1148
8203,16353,1148
8204,12821,1148
8205,17337,1148
8206,18055,1148
8207,4825,1148
8208,17202,1148
8209,19203,1148
8210,16880,1148
8211,19340,1148
8212,17561,1148
8213,18688,1148
8214,17102,1148
8215,14005,1148
8216,14006,1148
8217,12463,1148
8218,18949,1148
8219,7910,1148
8220,16728,1148
8221,16729,1148
8222,7511,1148
8223,16432,1148
8224,9096,1148
8225,3672,1148
8226,19672,1148
8227,14990,1148
8228,4192,1148
8229,17158,1148
8230,10350,1148
8231,17001,1148
8232,12592,1148
8233,3085,1148
8234,8248,1148
8235,17170,1148
8236,19282,1148
8237,9846,1148
8238,7220,1148
8239,17841,1148
8240,6970,1148
8241,10965,1148
8242,16441,1148
8243,17251,1148
8244,9002,1148
8245,10229,1145
8246,18837,1145
8247,12225,1145
8248,16802,1145
8249,7614,1145
8250,16367,1145
8251,15197,1145
8252,17227,1145
8253,15921,1145
8254,5915,1145
8255,17448,1145
8256,18789,1145
8257,18408,1145
8258,2959,1145
8259,14680,1145
8260,967,1145
8261,17963,1145
8262,16871,1145
8263,362,1145
8264,17801,1145
8265,17694,1145
8266,2786,1145
8267,18275,1145
8268,9246,1145
8269,17424,1145
8270,18055,1145
8271,4825,1145
8272,19203,1145
8273,19258,1145
8274,16880,1145
8275,19340,1145
8276,16722,1145
8277,18688,1145
8278,17102,1145
8279,18999,1145
8280,9786,1145
8281,17872,1145
8282,18949,1145
8283,7910,1145
8284,10168,1145
8285,7511,1145
8286,16432,1145
8287,5859,1145
8288,18210,1145
8289,3672,1145
8290,19672,1145
8291,18899,1145
8292,4192,1145
8293,17716,1145
8294,8046,1145
8295,3025,1145
8296,10350,1145
8297,17001,1145
8298,12592,1145
8299,8248,1145
8300,11707,1145
8301,9846,1145
8302,3696,1145
8303,8200,1145
8304,7723,1145
8305,17841,1145
8306,6970,1145
8307,17251,1145
8308,11118,1145
8309,10807,1145
8310,10229,876
8311,17218,876
8312,12225,876
8313,16802,876
8314,7614,876
8315,16367,876
8316,15197,876
8317,15921,876
8318,10212,876
8319,5915,876
8320,17448,876
8321,11451,876
8322,18789,876
8323,2959,876
8324,14680,876
8325,17963,876
8326,16871,876
8327,362,876
8328,17801,876
8329,17694,876
8330,2786,876
8331,16353,876
8332,18275,876
8333,17424,876
8334,17337,876
8335,18055,876
8336,4825,876
8337,17202,876
8338,19203,876
8339,19258,876
8340,16880,876
8341,19340,876
8342,17561,876
8343,18688,876
8344,17102,876
8345,14005,876
8346,14006,876
8347,18949,876
8348,7910,876
8349,16728,876
8350,16729,876
8351,10168,876
8352,7511,876
8353,16432,876
8354,18210,876
8355,9096,876
8356,3672,876
8357,19672,876
8358,17716,876
8359,17158,876
8360,10350,876
8361,4276,876
8362,7295,876
8363,9650,876
8364,17001,876
8365,12592,876
8366,3085,876
8367,8248,876
8368,17170,876
8369,9846,876
8370,8200,876
8371,17841,876
8372,6970,876
8373,10965,876
8374,17251,876
8375,9002,876
8376,11118,876
8377,10807,876
8378,10229,1775
8379,10239,1775
8380,17218,1775
8381,16367,1775
8382,15921,1775
8383,11272,1775
8384,5915,1775
8385,8242,1775
8386,11451,1775
8387,14680,1775
8388,17963,1775
8389,362,1775
8390,17801,1775
8391,17694,1775
8392,16353,1775
8393,12821,1775
8394,17337,1775
8395,17202,1775
8396,16880,1775
8397,17102,1775
8398,14005,1775
8399,14006,1775
8400,12463,1775
8401,9096,1775
8402,14990,1775
8403,17158,1775
8404,12592,1775
8405,8248,1775
8406,17170,1775
8407,7220,1775
8408,10965,1775
8409,16441,1775
8410,17251,1775
8411,9002,1775
8412,10229,10319
8413,10229,642
8414,17218,642
8415,12225,642
8416,18291,642
8417,16802,642
8418,16367,642
8419,15921,642
8420,5915,642
8421,18789,642
8422,18408,642
8423,2959,642
8424,14680,642
8425,17963,642
8426,16871,642
8427,362,642
8428,17801,642
8429,17694,642
8430,2786,642
8431,18275,642
8432,17337,642
8433,18055,642
8434,4825,642
8435,19203,642
8436,18892,642
8437,19258,642
8438,16880,642
8439,19340,642
8440,17561,642
8441,17880,642
8442,18688,642
8443,17102,642
8444,18949,642
8445,7910,642
8446,10168,642
8447,7511,642
8448,16432,642
8449,18210,642
8450,9096,642
8451,17633,642
8452,3672,642
8453,19672,642
8454,4192,642
8455,17716,642
8456,10350,642
8457,17001,642
8458,12592,642
8459,3085,642
8460,8248,642
8461,9846,642
8462,7723,642
8463,17841,642
8464,6970,642
8465,6496,642
8466,17251,642
8467,10807,642
8468,10229,11259
8469,10229,14645
8470,10229,18877
8471,10229,1576
8472,17218,1576
8473,16802,1576
8474,16367,1576
8475,15921,1576
8476,5915,1576
8477,18789,1576
8478,2959,1576
8479,17963,1576
8480,17801,1576
8481,17694,1576
8482,10358,1576
8483,2786,1576
8484,16353,1576
8485,17337,1576
8486,18055,1576
8487,4825,1576
8488,19203,1576
8489,17561,1576
8490,17880,1576
8491,17102,1576
8492,9073,1576
8493,18949,1576
8494,7910,1576
8495,7511,1576
8496,9096,1576
8497,3672,1576
8498,19672,1576
8499,3603,1576
8500,17158,1576
8501,10350,1576
8502,17001,1576
8503,12592,1576
8504,8248,1576
8505,19282,1576
8506,6970,1576
8507,10965,1576
8508,10229,1246
8509,18837,1246
8510,12225,1246
8511,18291,1246
8512,16802,1246
8513,7614,1246
8514,16367,1246
8515,15197,1246
8516,15921,1246
8517,5915,1246
8518,17448,1246
8519,18789,1246
8520,18408,1246
8521,2959,1246
8522,14680,1246
8523,967,1246
8524,17963,1246
8525,16871,1246
8526,362,1246
8527,17801,1246
8528,17694,1246
8529,2786,1246
8530,18275,1246
8531,17424,1246
8532,17337,1246
8533,18055,1246
8534,4825,1246
8535,19203,1246
8536,18892,1246
8537,19258,1246
8538,16880,1246
8539,19340,1246
8540,17561,1246
8541,17880,1246
8542,18688,1246
8543,17102,1246
8544,18949,1246
8545,7910,1246
8546,10168,1246
8547,7511,1246
8548,16432,1246
8549,5859,1246
8550,18210,1246
8551,3672,1246
8552,19672,1246
8553,18899,1246
8554,4192,1246
8555,17716,1246
8556,3025,1246
8557,10350,1246
8558,18492,1246
8559,17001,1246
8560,12592,1246
8561,3085,1246
8562,8248,1246
8563,11707,1246
8564,9846,1246
8565,8200,1246
8566,17841,1246
8567,6970,1246
8568,16872,1246
8569,6496,1246
8570,17251,1246
8571,11118,1246
8572,10807,1246
8573,16033,1246
8574,7561,19278
8575,7561,19307
8576,7561,6294
8577,7561,19323
8578,7561,18254
8579,7561,18238
8580,7561,19315
8581,7561,1888
8582,7561,19311
8583,7561,19314
8584,7561,18236
8585,7561,19309
8586,7561,18259
8587,7561,19313
8588,7561,5947
8589,7561,19331
8590,7561,18248
8591,7561,15581
8592,7561,19316
8593,7561,19320
8594,7561,1207
8595,7561,12205
8596,7561,3285
8597,7561,19319
8598,7561,6444
8599,7561,19308
8600,7561,19312
8601,7561,19310
8602,7561,11198
8603,2215,11198
8604,7561,9487
8605,7561,18237
8606,7561,2277
8607,4216,1250
8608,4216,7640
8609,4216,5657
8610,4216,5365
8611,4216,6380
8612,4216,529
8613,4216,583
8614,4216,3339
8615,4216,7491
8616,4216,1099
8617,4216,2337
8618,4216,4077
8619,4216,10663
8620,4216,10664
8621,4216,11820
8622,3173,5561
8623,3173,12627
8624,3173,15156
8625,3173,12511
8626,3173,16142
8627,3173,8707
8628,3173,2064
8629,3173,2570
8630,3173,4500
8631,3173,16487
8632,3173,15982
8633,3173,11422
8634,3173,14326
8635,3173,2101
8636,5366,2101
8637,3173,4525
8638,3173,15344
8639,3173,10436
8640,3173,7881
8641,3173,13361
8642,3173,11428
8643,3173,14270
8644,10239,1880
8645,13605,1880
8646,15805,1880
8647,3059,1880
8648,13362,1880
8649,5192,1880
8650,15197,1880
8651,14625,1880
8652,11960,1880
8653,11072,1880
8654,13527,1880
8655,11272,1880
8656,10212,1880
8657,7441,1880
8658,6660,1880
8659,3516,1880
8660,12308,1880
8661,13826,1880
8662,15755,1880
8663,15756,1880
8664,13525,1880
8665,13526,1880
8666,13497,1880
8667,13242,1880
8668,12496,1880
8669,2659,1880
8670,13816,1880
8671,13817,1880
8672,13428,1880
8673,9736,1880
8674,10492,1880
8675,10493,1880
8676,11721,1880
8677,15137,1880
8678,15851,1880
8679,9907,1880
8680,10864,1880
8681,12708,1880
8682,13933,1880
8683,5441,1880
8684,5597,1880
8685,14163,1880
8686,1865,1880
8687,13649,1880
8688,10358,1880
8689,16353,1880
8690,16437,1880
8691,5403,1880
8692,5782,1880
8693,15372,1880
8694,4929,1880
8695,15318,1880
8696,11398,1880
8697,1461,1880
8698,4960,1880
8699,7633,1880
8700,3750,1880
8701,2950,1880
8702,302,1880
8703,303,1880
8704,13531,1880
8705,6410,1880
8706,7781,1880
8707,10297,1880
8708,4433,1880
8709,4434,1880
8710,14005,1880
8711,14006,1880
8712,9786,1880
8713,11057,1880
8714,13835,1880
8715,13148,1880
8716,14008,1880
8717,10793,1880
8718,3165,1880
8719,6013,1880
8720,14990,1880
8721,879,1880
8722,13301,1880
8723,13938,1880
8724,12204,1880
8725,7107,1880
8726,14422,1880
8727,14845,1880
8728,13238,1880
8729,13239,1880
8730,8756,1880
8731,5880,1880
8732,14089,1880
8733,12982,1880
8734,11092,1880
8735,993,1880
8736,5594,1880
8737,7295,1880
8738,3445,1880
8739,2690,1880
8740,9629,1880
8741,848,1880
8742,14230,1880
8743,15494,1880
8744,3122,1880
8745,3123,1880
8746,12508,1880
8747,15161,1880
8748,11707,1880
8749,15897,1880
8750,1184,1880
8751,9628,1880
8752,15941,1880
8753,11471,1880
8754,10965,1880
8755,16441,1880
8756,11059,1880
8757,6298,1880
8758,14893,1880
8759,16242,1880
8760,12889,1880
8761,15964,1880
8762,5055,1880
8763,9358,1880
8764,10108,1880
8765,9002,1880
8766,14883,1880
8767,14835,1880
8768,10906,1880
8769,10239,1884
8770,11072,1884
8771,13527,1884
8772,11272,1884
8773,13826,1884
8774,10492,1884
8775,10493,1884
8776,11721,1884
8777,5597,1884
8778,16353,1884
8779,11398,1884
8780,7633,1884
8781,14005,1884
8782,14006,1884
8783,14990,1884
8784,7107,1884
8785,13238,1884
8786,13239,1884
8787,5594,1884
8788,11471,1884
8789,1825,1884
8790,2652,1884
8791,10239,1482
8792,17218,1482
8793,14014,1482
8794,16367,1482
8795,15921,1482
8796,11272,1482
8797,5915,1482
8798,8242,1482
8799,2959,1482
8800,17963,1482
8801,17801,1482
8802,17694,1482
8803,16353,1482
8804,12821,1482
8805,19203,1482
8806,17102,1482
8807,9073,1482
8808,12463,1482
8809,9096,1482
8810,3672,1482
8811,14990,1482
8812,4192,1482
8813,8248,1482
8814,10965,1482
8815,9002,1482
8816,10239,996
8817,17218,996
8818,18291,996
8819,16367,996
8820,15921,996
8821,11272,996
8822,5915,996
8823,8242,996
8824,11451,996
8825,16312,996
8826,2959,996
8827,17963,996
8828,362,996
8829,17801,996
8830,17694,996
8831,10358,996
8832,16353,996
8833,12821,996
8834,17337,996
8835,19203,996
8836,17102,996
8837,9073,996
8838,12463,996
8839,7910,996
8840,9096,996
8841,3672,996
8842,14990,996
8843,4192,996
8844,17716,996
8845,18492,996
8846,12592,996
8847,8248,996
8848,10239,2117
8849,11272,2117
8850,8756,2117
8851,16441,2117
8852,10239,1344
8853,14771,1344
8854,11272,1344
8855,14990,1344
8856,14827,1344
8857,14828,1344
8858,10239,1682
8859,17218,1682
8860,16367,1682
8861,15921,1682
8862,11272,1682
8863,5915,1682
8864,8242,1682
8865,11451,1682
8866,16312,1682
8867,15809,1682
8868,2959,1682
8869,17963,1682
8870,17801,1682
8871,16353,1682
8872,12821,1682
8873,19203,1682
8874,17102,1682
8875,18999,1682
8876,9073,1682
8877,12463,1682
8878,7910,1682
8879,9096,1682
8880,3672,1682
8881,14990,1682
8882,16843,1682
8883,8248,1682
8884,10239,2109
8885,11272,2109
8886,10239,1911
8887,11272,1911
8888,14707,1911
8889,14990,1911
8890,8756,1911
8891,16441,1911
8892,10239,2020
8893,13605,2020
8894,6171,2020
8895,11960,2020
8896,11072,2020
8897,10636,2020
8898,13527,2020
8899,11272,2020
8900,7441,2020
8901,6660,2020
8902,12137,2020
8903,10492,2020
8904,10493,2020
8905,11721,2020
8906,13933,2020
8907,5782,2020
8908,7633,2020
8909,302,2020
8910,303,2020
8911,6410,2020
8912,10297,2020
8913,11199,2020
8914,10130,2020
8915,7626,2020
8916,14990,2020
8917,13238,2020
8918,13239,2020
8919,5594,2020
8920,11668,2020
8921,1825,2020
8922,10239,1877
8923,16353,1877
8924,14990,1877
8925,10965,1877
8926,10239,860
8927,13605,860
8928,16367,860
8929,11960,860
8930,11072,860
8931,11272,860
8932,8242,860
8933,11451,860
8934,6660,860
8935,3516,860
8936,13525,860
8937,13526,860
8938,12496,860
8939,10492,860
8940,10493,860
8941,11721,860
8942,12821,860
8943,15225,860
8944,15318,860
8945,11398,860
8946,2950,860
8947,6410,860
8948,12463,860
8949,14990,860
8950,879,860
8951,13938,860
8952,7107,860
8953,14845,860
8954,13238,860
8955,13239,860
8956,14089,860
8957,12982,860
8958,9629,860
8959,15897,860
8960,9002,860
8961,10239,2047
8962,11272,2047
8963,4179,11964
8964,4179,11140
8965,4179,11456
8966,4179,11895
8967,4179,11320
8968,4179,11985
8969,4179,11172
8970,4179,9290
8971,4179,11474
8972,4179,11624
8973,4179,11123
8974,4179,11851
8975,4179,11372
8976,4179,11867
8977,4179,11130
8978,4179,11497
8979,4179,11547
8980,4179,11107
8981,4179,11545
8982,4179,11507
8983,4179,11482
8984,4179,11305
8985,4179,11774
8986,4179,11886
8987,4179,11634
8988,4179,11904
8989,4179,11649
